Date,CompanyID,Daily_Return,Trading_Volume,Value_at_Risk,Volatility,Liquidity_Ratio,Environmental_Score,Social_Score,Governance_Score,ESG_Combined_Score,Risk_Category,Compliance_Status,Market_Sentiment
2023-10-27,5,0.0104,1104236,2.587,15.16,126.24,85.6,79.46,78.98,81.35,Very High,Under Review,Bullish
2023-10-27,6,0.0111,922207,2.583,15.94,110.93,81.15,88.14,67.65,78.98,Medium,Under Review,Neutral
2023-10-27,7,0.0107,1016464,2.616,15.46,121.12,86.47,92.48,69.62,82.86,Low,Compliant,Neutral
2023-10-27,8,0.0091,1088641,2.719,14.2,128.27,77.37,80.21,84.8,80.79,Low,Compliant,Bullish
2023-10-27,9,0.0102,1034641,2.547,16.31,122.74,80.45,78.39,67.9,75.58,Very High,Compliant,Neutral
2023-10-27,10,0.0098,971542,2.806,15.6,132.7,72.34,74.68,70.05,72.36,Low,Compliant,Neutral
2023-10-27,11,0.0102,996280,2.369,16.31,110.9,79.23,88.82,76.58,81.54,Medium,Compliant,Neutral
2023-10-27,12,0.0086,1053940,2.584,14.34,116.67,78.51,77.03,73.56,76.37,Low,Compliant,Bullish
2023-10-27,13,0.0092,1096961,2.621,15.52,114.97,80.76,81.21,74.2,78.72,Medium,Compliant,Bullish
2023-10-27,14,0.0096,924204,2.671,16.23,128.31,70.38,85.81,83.41,79.87,Low,Compliant,Neutral
2023-10-27,15,0.0086,930562,2.498,16.91,122.38,75.89,76.23,83.99,78.7,Low,Compliant,Neutral
2023-10-30,1,0.0086,982331,2.577,16.59,113.01,68.48,74.74,69.05,70.76,High,Compliant,Neutral
2023-10-30,2,0.0077,963707,2.606,16.53,116.61,80.03,91.03,70.37,80.48,Low,Compliant,Neutral
2023-10-30,3,0.0079,970416,2.712,14.63,122.4,74.47,81.01,80.12,78.53,Medium,Compliant,Neutral
2023-10-30,4,0.0077,961686,2.757,16.45,133.96,70.08,93.0,81.81,81.63,High,Under Review,Neutral
2023-10-30,5,0.0085,956664,2.738,14.39,118.58,85.53,79.48,78.99,81.33,High,Compliant,Neutral
2023-10-30,6,0.0073,943539,2.531,14.48,113.53,81.07,88.15,67.66,78.96,Low,Compliant,Neutral
2023-10-30,7,0.0074,1107412,2.874,14.21,121.84,86.39,92.49,69.63,82.84,High,Compliant,Bullish
2023-10-30,8,0.0075,946620,2.795,16.52,117.3,77.3,80.22,84.81,80.78,Very High,Compliant,Neutral
2023-10-30,9,0.0066,959055,2.487,14.21,123.56,80.38,78.4,67.91,75.56,Medium,Compliant,Neutral
2023-10-30,10,0.0068,967751,2.453,14.3,121.15,72.26,74.69,70.06,72.34,High,Compliant,Neutral
2023-10-30,11,0.007,1107963,2.515,14.64,126.6,79.15,88.83,76.59,81.52,High,Compliant,Bullish
2023-10-30,12,0.0069,1071986,2.587,15.65,132.1,78.43,77.05,73.57,76.35,High,Under Review,Bullish
2023-10-30,13,0.0064,1079098,2.794,16.59,114.7,80.68,81.23,74.21,78.71,Low,Compliant,Bullish
2023-10-30,14,0.0062,939528,2.756,15.17,129.87,70.31,85.83,83.43,79.86,Very High,Compliant,Neutral
2023-10-30,15,0.0054,1088972,2.794,15.57,133.01,75.82,76.24,84.0,78.69,Low,Compliant,Bullish
2023-10-31,1,0.0061,1001774,2.491,14.4,118.97,68.41,74.76,69.06,70.74,Very High,Compliant,Neutral
2023-10-31,2,0.005,972267,2.658,14.7,112.64,79.95,91.04,70.38,80.46,Low,Compliant,Neutral
2023-10-31,3,0.0055,1036320,2.496,14.3,129.95,74.39,81.03,80.14,78.52,Medium,Compliant,Neutral
2023-10-31,4,0.0047,1086817,2.405,15.15,127.02,70.01,93.01,81.82,81.61,High,Compliant,Bullish
2023-10-31,5,0.0051,1078108,2.705,15.71,115.11,85.45,79.49,79.0,81.31,Low,Compliant,Bullish
2023-10-31,6,0.0047,1101033,2.422,14.76,120.8,81.0,88.16,67.67,78.94,Low,Compliant,Bullish
2023-10-31,7,0.0045,1109009,2.695,16.5,124.06,86.32,92.5,69.64,82.82,Medium,Compliant,Bullish
2023-10-31,8,0.0039,968196,2.684,16.92,114.1,77.22,80.23,84.83,80.76,High,Compliant,Neutral
2023-10-31,9,0.0038,1006318,2.769,14.26,127.44,80.3,78.41,67.92,75.54,Low,Under Review,Neutral
2023-10-31,10,0.0037,922836,2.419,13.95,126.84,72.19,74.7,70.07,72.32,Medium,Compliant,Neutral
2023-10-31,11,0.0036,1099772,2.754,16.33,131.68,79.07,88.84,76.61,81.51,Medium,Compliant,Bullish
2023-10-31,12,0.003,951760,2.866,14.48,123.88,78.36,77.06,73.58,76.33,Low,Under Review,Neutral
2023-10-31,13,0.0033,1096490,2.788,14.98,124.07,80.61,81.24,74.22,78.69,Medium,Compliant,Bullish
2023-10-31,14,0.003,987836,2.736,15.11,125.18,70.23,85.84,83.44,79.84,Low,Compliant,Neutral
2023-10-31,15,0.0025,995928,2.689,16.72,116.75,75.74,76.25,84.01,78.67,Low,Compliant,Neutral
2023-11-01,1,0.0025,928776,2.564,15.93,128.62,68.33,74.77,69.08,70.73,High,Compliant,Neutral
2023-11-01,2,0.0022,987818,2.724,14.02,126.29,79.88,91.05,70.39,80.44,High,Compliant,Neutral
2023-11-01,3,0.002,1102910,2.72,13.94,130.63,74.32,81.04,80.15,78.5,Medium,Compliant,Bullish
2023-11-01,4,0.0017,926460,2.672,14.51,128.92,69.93,93.02,81.83,81.59,Low,Compliant,Neutral
2023-11-01,5,0.0016,1004580,2.757,14.88,125.75,85.38,79.5,79.01,81.3,Medium,Compliant,Neutral
2023-11-01,6,0.0014,927968,2.576,15.4,114.08,80.92,88.17,67.69,78.93,High,Compliant,Neutral
2023-11-01,7,0.0011,997664,2.405,16.49,132.65,86.25,92.51,69.66,82.81,Medium,Compliant,Neutral
2023-11-01,8,0.001,957212,2.633,14.87,119.16,77.15,80.24,84.84,80.74,Medium,Compliant,Neutral
2023-11-01,9,0.0008,973676,2.479,15.07,133.79,80.23,78.42,67.94,75.53,Very High,Compliant,Neutral
2023-11-01,10,0.0006,1101993,2.541,14.92,120.04,72.11,74.71,70.09,72.3,Medium,Compliant,Bullish
2023-11-01,11,0.0004,1011679,2.35,13.93,113.78,79.0,88.85,76.62,81.49,High,Compliant,Neutral
2023-11-01,12,0.0002,978587,2.54,16.86,131.9,78.29,77.07,73.6,76.32,Medium,Under Review,Neutral
2023-11-01,13,0.0,1043444,2.761,14.34,129.72,80.54,81.25,74.24,78.68,Low,Compliant,Neutral
2023-11-01,14,-0.0001,951909,2.623,14.8,129.52,70.16,85.85,83.45,79.82,Low,Compliant,Neutral
2023-11-01,15,-0.0003,976122,2.345,14.31,112.46,75.67,76.26,84.03,78.65,Medium,Compliant,Neutral
2023-11-02,1,-0.0005,1035127,2.584,15.43,131.83,68.26,74.78,69.09,70.71,Medium,Compliant,Neutral
2023-11-02,2,-0.0007,971961,2.491,16.79,124.91,79.81,91.06,70.41,80.43,Medium,Compliant,Neutral
2023-11-02,3,-0.0008,1062739,2.588,14.22,121.84,74.25,81.05,80.16,78.49,Low,Compliant,Bearish
2023-11-02,4,-0.0011,1024407,2.55,15.28,132.71,69.86,93.03,81.84,81.58,High,Compliant,Neutral
2023-11-02,5,-0.0011,1082154,2.824,13.99,126.67,85.31,79.51,79.03,81.28,High,Compliant,Bearish
2023-11-02,6,-0.0013,1118519,2.361,16.3,113.62,80.85,88.18,67.7,78.91,Medium,Compliant,Bearish
2023-11-02,7,-0.0016,947778,2.695,15.9,123.11,86.17,92.52,69.67,82.79,High,Compliant,Neutral
2023-11-02,8,-0.0017,992883,2.782,16.08,126.0,77.08,80.25,84.85,80.73,Low,Compliant,Neutral
2023-11-02,9,-0.0017,989943,2.838,15.38,132.44,80.16,78.43,67.95,75.51,Medium,Compliant,Neutral
2023-11-02,10,-0.0019,955519,2.432,16.73,117.28,72.04,74.72,70.1,72.29,Medium,Compliant,Neutral
2023-11-02,11,-0.0019,1091108,2.616,15.19,129.92,78.93,88.86,76.63,81.47,Medium,Compliant,Bearish
2023-11-02,12,-0.0021,1080927,2.362,15.52,130.07,78.21,77.08,73.61,76.3,Medium,Compliant,Bearish
2023-11-02,13,-0.0024,1024490,2.599,16.08,113.6,80.47,81.26,74.25,78.66,Medium,Compliant,Neutral
2023-11-02,14,-0.0025,1035627,2.405,15.54,110.89,70.09,85.86,83.46,79.8,Low,Compliant,Neutral
2023-11-02,15,-0.0024,937473,2.775,14.52,124.76,75.6,76.27,84.04,78.64,Low,Compliant,Neutral
2023-11-03,1,-0.0028,1039619,2.399,14.92,129.89,68.19,74.78,69.1,70.69,Very High,Compliant,Neutral
2023-11-03,2,-0.0028,1088297,2.607,14.22,124.13,79.74,91.07,70.42,80.41,Low,Compliant,Bearish
2023-11-03,3,-0.0028,1043733,2.611,15.28,130.51,74.18,81.05,80.18,78.47,Low,Compliant,Neutral
2023-11-03,4,-0.0029,980431,2.846,15.83,125.83,69.79,93.04,81.86,81.56,Medium,Compliant,Neutral
2023-11-03,5,-0.0031,1063366,2.681,14.31,126.61,85.24,79.52,79.04,81.27,Low,Compliant,Bearish
2023-11-03,6,-0.0031,1000552,2.49,15.9,111.27,80.78,88.19,67.71,78.89,Medium,Compliant,Neutral
2023-11-03,7,-0.0032,1038467,2.466,16.71,112.77,86.11,92.53,69.68,82.77,Medium,Compliant,Neutral
2023-11-03,8,-0.0032,1026841,2.408,14.99,128.43,77.01,80.26,84.87,80.71,Low,Compliant,Neutral
2023-11-03,9,-0.0031,1005104,2.735,14.64,129.37,80.09,78.44,67.96,75.5,Low,Compliant,Neutral
2023-11-03,10,-0.0036,1074821,2.701,16.72,123.96,71.97,74.73,70.11,72.27,Low,Compliant,Bearish
2023-11-03,11,-0.0034,1108986,2.66,16.1,125.16,78.86,88.87,76.65,81.46,Medium,Compliant,Bearish
2023-11-03,12,-0.0032,928150,2.364,14.28,125.77,78.14,77.09,73.62,76.28,High,Compliant,Neutral
2023-11-03,13,-0.0037,1119603,2.74,15.22,113.26,80.4,81.27,74.26,78.64,Low,Compliant,Bearish
2023-11-03,14,-0.0038,1032800,2.678,16.05,127.12,70.02,85.87,83.48,79.79,Medium,Compliant,Neutral
2023-11-03,15,-0.0039,1071972,2.846,15.75,122.48,75.53,76.28,84.05,78.62,High,Compliant,Bearish
2023-11-06,1,-0.0035,1104082,2.651,15.89,125.55,68.13,74.79,69.12,70.68,Low,Compliant,Bearish
2023-11-06,2,-0.0034,1024157,2.504,15.73,124.6,79.67,91.08,70.44,80.4,Medium,Compliant,Neutral
2023-11-06,3,-0.0036,1100189,2.545,16.45,129.53,74.11,81.06,80.19,78.45,Medium,Compliant,Bearish
2023-11-06,4,-0.0034,964788,2.438,14.97,118.61,69.73,93.04,81.87,81.55,High,Compliant,Neutral
2023-11-06,5,-0.0039,961142,2.724,16.18,119.98,85.17,79.52,79.06,81.25,High,Compliant,Neutral
2023-11-06,6,-0.0034,1064113,2.717,17.06,120.44,80.72,88.2,67.73,78.88,Low,Compliant,Bearish
2023-11-06,7,-0.0034,1108176,2.453,15.19,129.59,86.04,92.54,69.7,82.76,Low,Compliant,Bearish
2023-11-06,8,-0.0035,1112959,2.432,16.44,121.45,76.94,80.27,84.88,80.7,Medium,Compliant,Bearish
2023-11-06,9,-0.0035,1061808,2.39,14.75,115.21,80.02,78.45,67.98,75.48,Low,Under Review,Bearish
2023-11-06,10,-0.0037,1037570,2.827,14.87,135.08,71.91,74.74,70.13,72.26,Low,Compliant,Neutral
2023-11-06,11,-0.0035,997661,2.473,16.9,123.03,78.79,88.88,76.66,81.44,High,Compliant,Neutral
2023-11-06,12,-0.0032,1131783,2.532,14.08,113.59,78.08,77.09,73.64,76.27,Medium,Compliant,Bearish
2023-11-06,13,-0.0032,995575,2.499,14.68,127.43,80.33,81.27,74.28,78.63,Medium,Compliant,Neutral
2023-11-06,14,-0.0034,1083439,2.57,15.51,129.14,69.95,85.87,83.49,79.77,Low,Compliant,Bearish
2023-11-06,15,-0.0031,1039770,2.728,15.26,123.27,75.46,76.29,84.07,78.61,Low,Compliant,Neutral
2023-11-07,1,-0.0033,1055759,2.811,15.97,126.9,68.06,74.8,69.13,70.66,Low,Compliant,Bearish
2023-11-07,2,-0.0032,1011486,2.452,14.61,115.23,79.61,91.08,70.45,80.38,High,Compliant,Neutral
2023-11-07,3,-0.0032,1129770,2.717,14.24,120.06,74.05,81.07,80.21,78.44,Very High,Compliant,Bearish
2023-11-07,4,-0.0032,1048667,2.543,15.17,114.99,69.66,93.05,81.89,81.53,Medium,Compliant,Neutral
2023-11-07,5,-0.0031,1124552,2.874,15.66,120.57,85.11,79.53,79.07,81.24,Low,Compliant,Bearish
2023-11-07,6,-0.003,932339,2.517,15.78,124.92,80.65,88.2,67.74,78.86,High,Compliant,Neutral
2023-11-07,7,-0.0025,1049392,2.365,15.91,121.97,85.97,92.54,69.71,82.74,High,Compliant,Neutral
2023-11-07,8,-0.0024,1079466,2.633,15.75,125.71,76.88,80.27,84.89,80.68,Very High,Compliant,Bearish
2023-11-07,9,-0.0024,1085417,2.443,14.81,123.47,79.96,78.45,67.99,75.47,Medium,Compliant,Bearish
2023-11-07,10,-0.0025,1118691,2.388,16.43,118.94,71.84,74.75,70.14,72.24,Medium,Compliant,Bearish
2023-11-07,11,-0.0024,932449,2.733,14.32,114.65,78.73,88.88,76.68,81.43,Medium,Compliant,Neutral
2023-11-07,12,-0.0022,931760,2.753,14.67,117.37,78.01,77.1,73.65,76.25,Low,Compliant,Neutral
2023-11-07,13,-0.0018,1029640,2.611,16.37,116.1,80.26,81.28,74.29,78.61,Medium,Compliant,Neutral
2023-11-07,14,-0.0019,938066,2.726,14.93,128.63,69.89,85.88,83.51,79.76,High,Compliant,Neutral
2023-11-07,15,-0.0016,1134023,2.655,15.61,131.43,75.4,76.29,84.08,78.59,High,Compliant,Bearish
2023-11-08,1,-0.0013,978314,2.705,15.09,128.99,68.0,74.8,69.15,70.65,Medium,Compliant,Neutral
2023-11-08,2,-0.0013,1030403,2.689,15.66,127.12,79.54,91.09,70.46,80.36,High,Compliant,Neutral
2023-11-08,3,-0.001,945285,2.727,15.16,118.83,73.98,81.07,80.22,78.42,Medium,Compliant,Neutral
2023-11-08,4,-0.001,1040980,2.482,17.19,128.82,69.6,93.06,81.9,81.52,Low,Compliant,Neutral
2023-11-08,5,-0.0008,1011693,2.52,15.2,126.22,85.04,79.54,79.08,81.22,High,Under Review,Neutral
2023-11-08,6,-0.0006,942337,2.612,16.05,112.43,80.59,88.21,67.76,78.85,Medium,Compliant,Neutral
2023-11-08,7,-0.0004,1002730,2.617,16.88,133.73,85.91,92.55,69.72,82.73,High,Compliant,Neutral
2023-11-08,8,-0.0003,1014575,2.792,16.1,113.28,76.81,80.28,84.91,80.67,Low,Compliant,Neutral
2023-11-08,9,-0.0,1138900,2.579,15.88,123.76,79.89,78.46,68.01,75.45,Very High,Compliant,Neutral
2023-11-08,10,0.0002,976825,2.472,15.89,124.03,71.78,74.75,70.16,72.23,Medium,Compliant,Neutral
2023-11-08,11,0.0004,1046899,2.52,15.67,132.06,78.67,88.89,76.69,81.42,Medium,Compliant,Neutral
2023-11-08,12,0.0006,1138922,2.503,16.65,133.97,77.95,77.11,73.67,76.24,Very High,Compliant,Bullish
2023-11-08,13,0.0007,1098568,2.779,14.28,134.64,80.2,81.29,74.31,78.6,Very High,Compliant,Bullish
2023-11-08,14,0.001,1140554,2.642,16.91,125.5,69.82,85.89,83.52,79.74,Medium,Compliant,Bullish
2023-11-08,15,0.0012,1135536,2.77,15.97,128.23,75.33,76.3,84.1,78.58,Low,Compliant,Bullish
2023-11-09,1,0.0013,1036288,2.617,16.8,113.63,67.93,74.81,69.16,70.63,Very High,Compliant,Neutral
2023-11-09,2,0.0017,1079424,2.871,14.17,123.53,79.48,91.09,70.48,80.35,Very High,Compliant,Bullish
2023-11-09,3,0.0021,957868,2.923,16.88,133.71,73.92,81.08,80.24,78.41,Low,Compliant,Neutral
2023-11-09,4,0.002,1026745,2.757,14.53,122.77,69.53,93.06,81.92,81.5,Medium,Compliant,Neutral
2023-11-09,5,0.0026,1103368,2.863,16.42,113.22,84.98,79.54,79.1,81.21,Medium,Compliant,Bullish
2023-11-09,6,0.0028,1040425,2.675,15.47,116.49,80.53,88.21,67.77,78.84,Low,Compliant,Neutral
2023-11-09,7,0.0031,1081627,2.905,16.31,122.18,85.85,92.55,69.74,82.71,Low,Compliant,Bullish
2023-11-09,8,0.003,1090757,2.852,16.15,117.44,76.75,80.28,84.92,80.65,Medium,Compliant,Bullish
2023-11-09,9,0.0037,988558,2.94,14.69,121.29,79.83,78.46,68.02,75.44,Very High,Compliant,Neutral
2023-11-09,10,0.0035,1118145,2.744,15.8,119.84,71.72,74.76,70.17,72.22,Low,Compliant,Bullish
2023-11-09,11,0.004,1031812,2.83,15.06,119.51,78.6,88.89,76.71,81.4,Very High,Compliant,Neutral
2023-11-09,12,0.0038,980040,2.705,15.96,113.87,77.89,77.11,73.68,76.23,High,Compliant,Neutral
2023-11-09,13,0.004,1116556,2.555,16.52,133.53,80.14,81.29,74.32,78.58,High,Compliant,Bullish
2023-11-09,14,0.0049,1023578,2.608,14.46,128.83,69.76,85.89,83.54,79.73,Low,Compliant,Neutral
2023-11-09,15,0.0049,1092962,2.9,15.84,127.13,75.27,76.3,84.11,78.56,Medium,Compliant,Bullish
2023-11-10,1,0.005,1051026,2.451,16.16,126.73,67.87,74.81,69.18,70.62,Medium,Compliant,Bullish
2023-11-10,2,0.0052,1016597,2.742,15.15,121.54,79.42,91.1,70.49,80.34,Very High,Compliant,Neutral
2023-11-10,3,0.006,1105906,2.626,17.23,132.15,73.86,81.08,80.25,78.4,Medium,Compliant,Bullish
2023-11-10,4,0.0055,1059134,2.635,15.87,134.82,69.47,93.06,81.93,81.49,Low,Compliant,Bullish
2023-11-10,5,0.0067,1018908,2.906,14.81,111.88,84.92,79.54,79.11,81.19,Low,Compliant,Neutral
2023-11-10,6,0.0061,960529,2.892,14.58,113.73,80.47,88.22,67.79,78.83,Medium,Compliant,Neutral
2023-11-10,7,0.0065,1124466,2.756,15.96,128.54,85.79,92.56,69.76,82.7,Very High,Compliant,Bullish
2023-11-10,8,0.007,945393,2.582,15.44,117.66,76.69,80.29,84.94,80.64,Medium,Compliant,Neutral
2023-11-10,9,0.0075,1118109,2.694,14.86,134.46,79.77,78.47,68.04,75.43,Medium,Compliant,Bullish
2023-11-10,10,0.0075,1013364,2.659,14.36,128.41,71.66,74.76,70.19,72.2,Low,Compliant,Neutral
2023-11-10,11,0.0078,1071793,2.632,16.06,121.0,78.54,88.9,76.72,81.39,High,Compliant,Bullish
2023-11-10,12,0.0091,1130968,2.498,16.17,122.18,77.83,77.11,73.7,76.21,Medium,Compliant,Bullish
2023-11-10,13,0.0089,970417,2.739,14.73,129.05,80.08,81.29,74.34,78.57,Very High,Compliant,Neutral
2023-11-10,14,0.0081,1057217,2.61,16.19,115.4,69.7,85.89,83.55,79.71,Medium,Compliant,Bullish
2023-11-10,15,0.0091,1098601,2.807,17.31,133.88,75.21,76.31,84.13,78.55,Medium,Compliant,Bullish
2023-11-13,1,0.0102,1097352,2.623,17.4,112.05,67.82,74.81,69.19,70.61,Medium,Compliant,Bullish
2023-11-13,2,0.0094,1049111,2.686,17.12,136.3,79.36,91.1,70.51,80.32,Low,Compliant,Neutral
2023-11-13,3,0.0092,1069975,2.482,16.87,116.13,73.8,81.08,80.27,78.38,Low,Under Review,Bullish
2023-11-13,4,0.0108,1097879,2.997,14.97,130.44,69.42,93.06,81.95,81.48,Low,Compliant,Bullish
2023-11-13,5,0.0108,1115498,2.734,14.81,112.99,84.86,79.55,79.13,81.18,Medium,Compliant,Bullish
2023-11-13,6,0.011,1099134,2.472,15.73,122.75,80.41,88.22,67.8,78.81,Medium,Compliant,Bullish
2023-11-13,7,0.0102,1014113,2.757,16.3,127.72,85.73,92.56,69.77,82.69,Low,Compliant,Neutral
2023-11-13,8,0.0106,1148580,2.939,17.04,113.79,76.63,80.29,84.95,80.62,Medium,Compliant,Bullish
2023-11-13,9,0.012,1031268,2.888,15.07,123.1,79.71,78.47,68.05,75.41,Medium,Compliant,Neutral
2023-11-13,10,0.0113,945729,2.85,15.87,119.62,71.6,74.76,70.2,72.19,Medium,Compliant,Neutral
2023-11-13,11,0.0123,1016577,2.545,16.41,124.5,78.49,88.9,76.74,81.38,Low,Compliant,Neutral
2023-11-13,12,0.0126,967641,2.831,15.77,124.68,77.77,77.12,73.71,76.2,Medium,Compliant,Neutral
2023-11-13,13,0.0122,966474,2.893,15.8,131.69,80.02,81.3,74.35,78.56,Low,Compliant,Neutral
2023-11-13,14,0.0142,1000117,2.788,15.08,115.22,69.64,85.9,83.57,79.7,Low,Compliant,Neutral
2023-11-13,15,0.0142,952550,2.967,17.51,114.22,75.15,76.31,84.14,78.53,Medium,Compliant,Neutral
2023-11-14,1,0.0142,1085596,2.63,15.89,122.19,67.76,74.81,69.21,70.59,Low,Compliant,Bullish
2023-11-14,2,0.0127,957175,2.612,16.08,134.32,79.31,91.1,70.53,80.31,Very High,Compliant,Neutral
2023-11-14,3,0.013,984394,2.96,15.08,133.53,73.75,81.08,80.28,78.37,Very High,Compliant,Neutral
2023-11-14,4,0.0143,961447,2.828,16.03,126.19,69.36,93.07,81.96,81.46,Medium,Compliant,Neutral
2023-11-14,5,0.0136,955379,2.485,15.21,134.41,84.81,79.55,79.15,81.17,Low,Compliant,Neutral
2023-11-14,6,0.0162,998375,2.681,15.04,132.34,80.35,88.22,67.82,78.8,Medium,Compliant,Neutral
2023-11-14,7,0.014,1062237,2.962,15.28,119.21,85.67,92.56,69.79,82.67,Medium,Compliant,Bullish
2023-11-14,8,0.0153,1144688,2.504,14.41,116.53,76.58,80.29,84.97,80.61,Low,Compliant,Bullish
2023-11-14,9,0.0151,1126202,2.493,16.24,119.82,79.66,78.47,68.07,75.4,Low,Compliant,Bullish
2023-11-14,10,0.0162,1126465,2.648,15.66,117.99,71.54,74.76,70.22,72.17,Low,Compliant,Bullish
2023-11-14,11,0.0148,979975,3.001,17.3,127.88,78.43,88.9,76.75,81.36,Low,Compliant,Neutral
2023-11-14,12,0.016,998757,2.996,14.55,126.96,77.71,77.12,73.73,76.19,Medium,Compliant,Neutral
2023-11-14,13,0.0157,959399,2.785,14.57,127.31,79.96,81.3,74.37,78.54,High,Compliant,Neutral
2023-11-14,14,0.0179,1106764,2.806,17.28,117.11,69.59,85.9,83.58,79.69,Low,Compliant,Bullish
2023-11-14,15,0.0153,958333,2.685,14.84,132.18,75.1,76.31,84.16,78.52,Low,Compliant,Neutral
2023-11-15,1,0.0185,1060609,2.638,14.45,123.25,67.71,74.81,69.22,70.58,Low,Compliant,Bullish
2023-11-15,2,0.0184,995998,2.957,15.02,124.24,79.25,91.1,70.54,80.3,Medium,Compliant,Neutral
2023-11-15,3,0.0168,995231,2.564,17.1,137.36,73.69,81.08,80.3,78.36,Low,Compliant,Neutral
2023-11-15,4,0.0187,1152207,2.778,17.04,119.52,69.31,93.07,81.98,81.45,Low,Compliant,Bullish
2023-11-15,5,0.0162,1103294,2.862,15.55,122.33,84.75,79.55,79.16,81.15,Low,Compliant,Bullish
2023-11-15,6,0.0197,1120301,2.567,16.61,129.41,80.3,88.22,67.83,78.78,Medium,Compliant,Bullish
2023-11-15,7,0.0183,1064856,2.801,16.1,134.53,85.62,92.56,69.8,82.66,Medium,Compliant,Bullish
2023-11-15,8,0.0177,1127821,2.835,17.38,115.7,76.52,80.29,84.99,80.6,Very High,Compliant,Bullish
2023-11-15,9,0.018,1080641,2.929,14.66,130.93,79.6,78.47,68.08,75.38,Medium,Compliant,Bullish
2023-11-15,10,0.0171,1143975,2.646,17.1,135.53,71.49,74.76,70.23,72.16,Low,Compliant,Bullish
2023-11-15,11,0.0207,1004489,2.68,15.04,123.16,78.37,88.9,76.77,81.35,High,Compliant,Neutral
2023-11-15,12,0.0173,1070626,2.836,15.75,119.77,77.66,77.12,73.74,76.17,Low,Compliant,Bullish
2023-11-15,13,0.0198,1090726,3.069,15.11,129.57,79.91,81.3,74.38,78.53,Medium,Compliant,Bullish
2023-11-15,14,0.0191,1028437,2.642,16.76,118.78,69.53,85.9,83.6,79.68,Low,Compliant,Neutral
2023-11-15,15,0.0212,1130934,3.074,16.69,122.26,75.04,76.31,84.17,78.51,Low,Compliant,Bullish
2023-11-16,1,0.0186,1152163,2.923,16.27,135.11,67.65,74.81,69.24,70.57,Medium,Compliant,Bullish
2023-11-16,2,0.0198,1050142,2.987,16.76,127.45,79.2,91.1,70.56,80.29,Low,Compliant,Neutral
2023-11-16,3,0.0197,1028623,2.575,16.58,115.07,73.64,81.08,80.31,78.34,Low,Compliant,Neutral
2023-11-16,4,0.0207,1045891,2.695,17.02,120.96,69.25,93.07,81.99,81.44,Low,Compliant,Neutral
2023-11-16,5,0.0183,1126179,2.56,15.29,128.43,84.7,79.55,79.18,81.14,High,Compliant,Bullish
2023-11-16,6,0.0189,1082747,2.737,15.91,124.8,80.25,88.22,67.85,78.77,Low,Compliant,Bullish
2023-11-16,7,0.0191,956499,3.081,15.02,129.3,85.57,92.56,69.82,82.65,Medium,Compliant,Neutral
2023-11-16,8,0.0213,1061355,2.589,15.92,131.85,76.47,80.29,85.0,80.59,High,Compliant,Bullish
2023-11-16,9,0.0191,951026,2.848,16.8,124.83,79.55,78.47,68.1,75.37,Low,Compliant,Neutral
2023-11-16,10,0.0208,1111470,2.536,16.77,137.54,71.43,74.76,70.25,72.15,High,Compliant,Bullish
2023-11-16,11,0.0194,1016834,2.934,16.84,135.74,78.32,88.9,76.78,81.33,High,Compliant,Neutral
2023-11-16,12,0.0221,1047266,2.645,15.54,114.33,77.61,77.12,73.76,76.16,Very High,Compliant,Neutral
2023-11-16,13,0.0225,1116255,2.608,16.69,119.53,79.86,81.3,74.4,78.52,Medium,Compliant,Bullish
2023-11-16,14,0.0208,957940,2.726,15.74,120.4,69.48,85.9,83.61,79.66,Low,Compliant,Neutral
2023-11-16,15,0.0201,981718,2.971,17.61,117.5,74.99,76.31,84.19,78.5,High,Compliant,Neutral
2023-11-17,1,0.0197,1032339,2.597,15.67,120.72,67.6,74.81,69.26,70.56,Low,Compliant,Neutral
2023-11-17,2,0.0189,997084,2.668,16.51,123.57,79.15,91.1,70.58,80.28,Low,Compliant,Neutral
2023-11-17,3,0.0199,1020011,2.544,16.99,114.22,73.59,81.08,80.33,78.33,Low,Compliant,Neutral
2023-11-17,4,0.0215,1159410,3.086,17.5,116.13,69.2,93.06,82.01,81.42,High,Compliant,Bullish
2023-11-17,5,0.021,1123161,2.874,15.99,115.37,84.65,79.54,79.19,81.13,Low,Compliant,Bullish
2023-11-17,6,0.0227,1135681,2.947,15.74,114.13,80.2,88.22,67.87,78.76,Medium,Compliant,Bullish
2023-11-17,7,0.0204,1147079,2.909,15.97,125.07,85.52,92.56,69.84,82.64,Low,Compliant,Bullish
2023-11-17,8,0.0217,1021479,2.624,15.63,121.38,76.42,80.29,85.02,80.58,Medium,Compliant,Neutral
2023-11-17,9,0.0208,1012388,2.879,16.7,136.51,79.5,78.47,68.12,75.36,Medium,Compliant,Neutral
2023-11-17,10,0.0209,999251,2.617,17.61,115.61,71.38,74.76,70.27,72.14,Low,Compliant,Neutral
2023-11-17,11,0.0198,1125247,2.77,15.0,136.31,78.27,88.9,76.8,81.32,Low,Compliant,Bullish
2023-11-17,12,0.0206,1093638,2.866,16.41,115.23,77.56,77.11,73.78,76.15,Low,Compliant,Bullish
2023-11-17,13,0.0206,1000182,2.861,17.5,128.63,79.81,81.29,74.42,78.51,Low,Compliant,Neutral
